Time (in s),Radial Velocity (in m/s)
243000000,0.04922848791
243100000,0.0429175142
243200000,0.04606267019
243300000,0.04437017477
243400000,0.04842743125
243500000,0.05739020064
243600000,0.04807150418
243700000,0.05147802665
243800000,0.05953148752
243900000,0.0558357577
244000000,0.05490577764
244100000,0.04624594197
244200000,0.04991804993
244300000,0.04434930161
244400000,0.04655171706
244500000,0.05875157786
244600000,0.06075119062
244700000,0.05906804751
244800000,0.05605719839
244900000,0.04970958952
245000000,0.0540330376
245100000,0.05201325076
245200000,0.05740656334
245300000,0.0599578447
245400000,0.04634522246
245500000,0.05932861294
245600000,0.04683756255
245700000,0.05214753759
245800000,0.06342207188
245900000,0.04510057173
246000000,0.04902145323
246100000,0.0584299765
246200000,0.05236466568
246300000,0.04910419757
246400000,0.06010413869
246500000,0.0638028064
246600000,0.0546285543
246700000,0.05556781167
246800000,0.05015152752
246900000,0.06134343384
247000000,0.05565441837
247100000,0.04711079316
247200000,0.06584925775
247300000,0.0577938343
247400000,0.0495225207
247500000,0.05643524746
247600000,0.06604149034
247700000,0.06241722449
247800000,0.04877107313
247900000,0.04763098641
248000000,0.06602615796
248100000,0.04980100154
248200000,0.05048712418
248300000,0.05074794022
248400000,0.05864838016
248500000,0.04929289727
248600000,0.05874746049
248700000,0.06636896825
248800000,0.05889209959
248900000,0.05026485975
249000000,0.05729405775
249100000,0.05197616839
249200000,0.05693719477
249300000,0.05653131194
249400000,0.05451764211
249500000,0.06307968867
249600000,0.04980788194
249700000,0.0628155043
249800000,0.05121514553
249900000,0.06323000902
250000000,0.0643739972
250100000,0.05045036365
250200000,0.0598479364
250300000,0.0648058822
250400000,0.05231693501
250500000,0.05087835463
250600000,0.06045094497
250700000,0.06909731454
250800000,0.05767349623
250900000,0.05100014341
251000000,0.06955052314
251100000,0.06352450956
251200000,0.05377686225
251300000,0.06619530881
251400000,0.05201025216
251500000,0.06792338014
251600000,0.05277475428
251700000,0.0645820662
251800000,0.06604698658
251900000,0.06706935383
252000000,0.06621935736
252100000,0.06939494846
252200000,0.05385690626
252300000,0.06496949587
252400000,0.05855552308
252500000,0.06790843611
252600000,0.06747532785
252700000,0.06436701487
252800000,0.0623649641
252900000,0.06351711804
253000000,0.05754358562
253100000,0.06053744122
253200000,0.04959325151
253300000,0.06072346126
253400000,0.06658761136
253500000,0.0567009693
253600000,0.05790271963
253700000,0.06322015656
253800000,0.05425164481
253900000,0.05953998009
254000000,0.06570676735
254100000,0.05034294823
254200000,0.0477062326
254300000,0.04706467342
254400000,0.05486109691
254500000,0.05973219921
254600000,0.04659042112
254700000,0.04646036901
254800000,0.06088913892
254900000,0.05743515737
255000000,0.04661019523
255100000,0.05271355761
255200000,0.05685230377
255300000,0.04625362241
255400000,0.06306653543
255500000,0.05877849566
255600000,0.05841837311
255700000,0.06267978959
255800000,0.04991294672
255900000,0.04414342933
256000000,0.05092816756
256100000,0.05333572044
256200000,0.05395130136
256300000,0.05053636737
256400000,0.05134888042
256500000,0.05491385965
256600000,0.03952357856
256700000,0.04383858126
256800000,0.05592640813
256900000,0.05524283807
257000000,0.05330371912
257100000,0.0388885355
257200000,0.04456206713
257300000,0.05195671025
257400000,0.05292342645
257500000,0.043328565
257600000,0.0407942043
257700000,0.04086545243
257800000,0.04593643273
257900000,0.04027930173
258000000,0.05080430535
258100000,0.04294272712
258200000,0.04089597625
258300000,0.04249928584
258400000,0.03830454676
258500000,0.04864593951
258600000,0.04261791431
258700000,0.04718357188
258800000,0.03080591276
258900000,0.03831904249
259000000,0.04285443069
259100000,0.03922661793
259200000,0.03681221628
259300000,0.02879486311
259400000,0.04170171095
259500000,0.03776065508
259600000,0.0383552253
259700000,0.02599586392
259800000,0.02196039901
259900000,0.02833102654
260000000,0.02909396196
260100000,0.02427905131
260200000,0.02299609015
260300000,0.03166930989
260400000,0.01989442163
260500000,0.03118831802
260600000,0.03377503946
260700000,0.01705879016
260800000,0.02556502552
260900000,0.01491994373
261000000,0.02962713098
261100000,0.0232608494
261200000,0.02257214831
261300000,0.02691188592
261400000,0.02144936023
261500000,0.01122408588
261600000,0.01818530869
261700000,0.004732198837
261800000,0.01465620136
261900000,0.006172035636
262000000,0.004394819495
262100000,0.01234061837
262200000,0.01098128969
262300000,0.0008844443367
262400000,0.009680758988
262500000,0.0007619228899
262600000,0.01171683309
262700000,0.006339990987
262800000,0.006997567965
262900000,0.002562604551
263000000,0.002375343517
263100000,0.007520839163
263200000,-0.001859871176
263300000,-0.006767707745
263400000,0.004297676983
263500000,-0.0106040617
263600000,0.0035078515
263700000,-0.01017198878
263800000,0.002092962469
263900000,-0.005067936069
264000000,-0.01478555893
264100000,-0.01310269161
264200000,-0.01878482643
264300000,-0.01688104969
264400000,-0.02117912688
264500000,-0.0112261096
264600000,-0.02399431929
264700000,-0.007713620615
264800000,-0.02299318034
264900000,-0.01516710383
265000000,-0.02471798738
265100000,-0.02662361087
265200000,-0.02506634045
265300000,-0.01659845445
265400000,-0.02180407512
265500000,-0.02322041074
265600000,-0.01842461969
265700000,-0.01999593602
265800000,-0.03164483653
265900000,-0.02361983976
266000000,-0.02099699705
266100000,-0.02427509047
266200000,-0.02720503907
266300000,-0.04294148875
266400000,-0.02861793501
266500000,-0.04434128851
266600000,-0.03256925751
266700000,-0.03359050076
266800000,-0.03697731951
266900000,-0.03006410791
267000000,-0.0357211508
267100000,-0.03801056853
267200000,-0.04664829318
267300000,-0.04222705734
267400000,-0.05240800712
267500000,-0.04932717873
267600000,-0.04053998415
267700000,-0.05744543201
267800000,-0.05596802554
267900000,-0.04229809749
268000000,-0.05287288806
268100000,-0.05054876054
268200000,-0.0581042023
268300000,-0.06450544087
268400000,-0.04973374118
268500000,-0.05790515222
268600000,-0.05288538667
268700000,-0.05833778534
268800000,-0.05778051522
268900000,-0.05716093076
269000000,-0.05883537054
269100000,-0.07182273717
269200000,-0.06281015916
269300000,-0.06265867401
269400000,-0.05935871428
269500000,-0.06598001348
269600000,-0.0760775472
269700000,-0.06052662067
269800000,-0.07434121004
269900000,-0.06583506627
270000000,-0.08070345199
270100000,-0.07037808479
270200000,-0.08165478413
270300000,-0.08485565356
270400000,-0.08170152967
270500000,-0.08426687179
270600000,-0.07488637302
270700000,-0.08652885193
270800000,-0.08730178238
270900000,-0.08213075182
271000000,-0.08607765254
271100000,-0.08638902644
271200000,-0.08039580585
271300000,-0.08241435328
271400000,-0.07631858714
271500000,-0.08501234733
271600000,-0.07906822045
271700000,-0.0909457256
271800000,-0.09396773899
271900000,-0.08181932333
272000000,-0.0949510156
272100000,-0.098964544
272200000,-0.08418401825
272300000,-0.09463396832
272400000,-0.09880207675
272500000,-0.08706629565
272600000,-0.09957674087
272700000,-0.09301189965
272800000,-0.09908114885
272900000,-0.1066750198
273000000,-0.1049197471
273100000,-0.08981512656
273200000,-0.09767762486
273300000,-0.0933883631
273400000,-0.0986119022
273500000,-0.1097441804
273600000,-0.1030183671
273700000,-0.1112270217
273800000,-0.1108400699
273900000,-0.1109917673
274000000,-0.1152381704
274100000,-0.1078574297
274200000,-0.09970888028
274300000,-0.1111992593
274400000,-0.1078525436
274500000,-0.1155259511
274600000,-0.1148501505
274700000,-0.1082698273
274800000,-0.1027393994
274900000,-0.111341509
275000000,-0.1105143308
275100000,-0.1072025756
275200000,-0.1126213007
275300000,-0.1124601406
275400000,-0.109956715
275500000,-0.1155099989
275600000,-0.1130807422
275700000,-0.1059739694
275800000,-0.1239212093
275900000,-0.1193100958
276000000,-0.1094841409
276100000,-0.106907924
276200000,-0.1129319307
276300000,-0.1177514213
276400000,-0.1241616163
276500000,-0.1254588554
276600000,-0.110973428
276700000,-0.1183496668
276800000,-0.1212454563
276900000,-0.1156890155
277000000,-0.1207126704
277100000,-0.1117098169
277200000,-0.1126100864
277300000,-0.1289346007
277400000,-0.127196539
277500000,-0.1298347532
277600000,-0.1265405104
277700000,-0.1268393385
277800000,-0.117879937
277900000,-0.1148173996
278000000,-0.115545815
278100000,-0.1234373617
278200000,-0.1230883155
278300000,-0.1201307603
278400000,-0.115862448
278500000,-0.1267686593
278600000,-0.1283664369
278700000,-0.120507333
278800000,-0.1171812472
278900000,-0.1277645305
279000000,-0.1211349222
279100000,-0.122830388
279200000,-0.1200443193
279300000,-0.1288021516
279400000,-0.1180904695
279500000,-0.1184913783
279600000,-0.1279850681
279700000,-0.1232633489
279800000,-0.1211200148
279900000,-0.1199786684
280000000,-0.1181781941
280100000,-0.1189762816
280200000,-0.1142587398
280300000,-0.1123765752
280400000,-0.1205814067
280500000,-0.112870806
280600000,-0.1148991801
280700000,-0.1195227944
280800000,-0.1224147626
280900000,-0.1272044589
281000000,-0.123153811
281100000,-0.121006502
281200000,-0.1172964178
281300000,-0.1290499744
281400000,-0.1280311075
281500000,-0.1184367124
281600000,-0.1224286668
281700000,-0.115869037
281800000,-0.1241127091
281900000,-0.112473343
282000000,-0.1228049537
282100000,-0.1244461532
282200000,-0.1187318934
282300000,-0.1148888354
282400000,-0.1188976613
282500000,-0.108978494
282600000,-0.1232602765
282700000,-0.1205859625
282800000,-0.109944242
282900000,-0.1099913612
283000000,-0.1103921387
283100000,-0.1098963157
283200000,-0.1108118957
283300000,-0.1142265387
283400000,-0.1102518534
283500000,-0.112313468
283600000,-0.1127183425
283700000,-0.1148726656
283800000,-0.1093705184
283900000,-0.1146350106
284000000,-0.1115957483
284100000,-0.1025380201
284200000,-0.1129797711
284300000,-0.1044053571
284400000,-0.1056515626
284500000,-0.1136781834
284600000,-0.1185664384
284700000,-0.1152504877
284800000,-0.1077871074
284900000,-0.1073926502
285000000,-0.1073465975
285100000,-0.1130364229
285200000,-0.1113134992
285300000,-0.1044846144
285400000,-0.1114566241
285500000,-0.1087230484
285600000,-0.1001110284
285700000,-0.1027431387
285800000,-0.1074411448
285900000,-0.09870627709
286000000,-0.09788345301
286100000,-0.1081740677
286200000,-0.09873722661
286300000,-0.1114408007
286400000,-0.09579451076
286500000,-0.1070416841
286600000,-0.09867076308
286700000,-0.1050196338
286800000,-0.104678175
286900000,-0.09532897589
287000000,-0.09964214978
287100000,-0.1067108473
287200000,-0.1000973135
287300000,-0.1034751564
287400000,-0.09079844862
287500000,-0.09160071413
287600000,-0.1017320466
287700000,-0.08481600673
287800000,-0.09928146227
287900000,-0.09122750863
288000000,-0.1013232478
288100000,-0.08231264445
288200000,-0.09809568997
288300000,-0.08536091946
288400000,-0.09239032935
288500000,-0.0965486463
288600000,-0.092354019
288700000,-0.08811050429
288800000,-0.08075682106
288900000,-0.07871358002
289000000,-0.09306825583
289100000,-0.08937311908
289200000,-0.07667190426
289300000,-0.07893831579
289400000,-0.07905507582
289500000,-0.08930585249
289600000,-0.09099020099
289700000,-0.0785592975
289800000,-0.0793735648
289900000,-0.08792868586
290000000,-0.08359716804
290100000,-0.08593586976
290200000,-0.08491111414
290300000,-0.0859629861
290400000,-0.08754602411
290500000,-0.08684786971
290600000,-0.08355511369
290700000,-0.08496119284
290800000,-0.08502356021
290900000,-0.08151264625
291000000,-0.0759969045
291100000,-0.070625212
291200000,-0.07250333993
291300000,-0.07845592171
291400000,-0.0745294246
291500000,-0.08300405561
291600000,-0.06991312485
291700000,-0.07470335837
291800000,-0.07228843508
291900000,-0.07726462885
292000000,-0.07139121557
292100000,-0.07195335266
292200000,-0.0686456721
292300000,-0.07402287233
292400000,-0.0718215589
292500000,-0.06914138113
292600000,-0.06065522442
292700000,-0.06514558659
292800000,-0.06751522965
292900000,-0.05581301541
293000000,-0.06091824416
293100000,-0.07100325378
293200000,-0.06591997816
293300000,-0.05911906452
293400000,-0.05639033794
293500000,-0.06059560723
293600000,-0.07133689011
293700000,-0.05123643593
293800000,-0.05789260134
293900000,-0.0533973179
294000000,-0.05324683252
294100000,-0.0516565805
294200000,-0.0670479656
294300000,-0.06370016628
294400000,-0.06180282038
294500000,-0.04747012309
294600000,-0.06361249583
294700000,-0.04637674948
294800000,-0.06223973569
294900000,-0.06464567743
295000000,-0.04681061909
295100000,-0.06060655261
295200000,-0.05206938655
295300000,-0.05094212691
295400000,-0.05656730426
295500000,-0.0539965457
295600000,-0.0481145062
295700000,-0.04384760143
295800000,-0.05682504891
295900000,-0.05237086696
296000000,-0.04194892012
296100000,-0.05729922274
296200000,-0.04322794665
296300000,-0.03985297244
296400000,-0.03930024948
296500000,-0.04747156059
296600000,-0.04247981945
296700000,-0.04111293198
296800000,-0.04086234845
296900000,-0.03689596074
297000000,-0.04513389613
297100000,-0.04026463795
297200000,-0.0405235121
297300000,-0.0407752154
297400000,-0.03650981724
297500000,-0.04438172382
297600000,-0.04714949327
297700000,-0.04723544844
297800000,-0.03013915882
297900000,-0.04595674472
298000000,-0.0403085625
298100000,-0.03774521291
298200000,-0.04145721014
298300000,-0.03587777432
298400000,-0.03670500263
298500000,-0.03022764925
298600000,-0.03109917689
298700000,-0.0264646461
298800000,-0.03285198874
298900000,-0.03116398815
299000000,-0.03002388461
299100000,-0.02286835121
299200000,-0.03249168978
299300000,-0.0293271913
299400000,-0.02801383977
299500000,-0.02468474486
299600000,-0.03549727469
299700000,-0.03234133781
299800000,-0.02537170637
299900000,-0.03591006099
300000000,-0.02240223257
300100000,-0.03525094393
300200000,-0.01998770326
300300000,-0.02767995593
300400000,-0.0316881398
300500000,-0.02496658617
300600000,-0.01446216586
300700000,-0.0227591358
300800000,-0.02461193728
300900000,-0.03059461957
301000000,-0.02905157991
301100000,-0.01700984238
301200000,-0.01623658426
301300000,-0.01374626176
301400000,-0.02540460671
301500000,-0.02138493737
301600000,-0.0157633947
301700000,-0.01829582872
301800000,-0.02463103096
301900000,-0.01318742552
302000000,-0.02441137556
302100000,-0.01684518001
302200000,-0.009949214284
302300000,-0.01290184399
302400000,-0.01399115302
302500000,-0.009180253785
302600000,-0.01322034368
302700000,-0.01535399168
302800000,-0.001785918733
302900000,-0.01891187394
303000000,-0.01993753537
303100000,-0.00603743698
303200000,-0.01797264697
303300000,-0.0005462225414
303400000,-0.0003669996753
303500000,-0.01669474046
303600000,-0.01585354702
303700000,0.004065183232
303800000,-0.01122416528
303900000,-0.0002630806435
304000000,-0.006777731824
304100000,-0.004175120772
304200000,0.006057980869
304300000,0.0001467219049
304400000,0.004829686131
304500000,0.002104905331
304600000,0.004864695502
304700000,-0.003258229549
304800000,0.005263399037
304900000,0.003146782282
305000000,-0.004005170949
305100000,0.009681257065
305200000,0.01433957544
305300000,-5.61E-05
305400000,-0.0003540762707
305500000,0.001210420406
305600000,0.01312955832
305700000,0.003152162036
305800000,0.006751015614
305900000,0.01890471645
306000000,0.01186892256
306100000,0.0061363318
306200000,0.005563443733
306300000,0.01156569212
306400000,0.02002179506
306500000,0.012179122
306600000,0.004903732201
306700000,0.01276632776
306800000,0.0219687967
306900000,0.01539328153
307000000,0.01720557769
307100000,0.02669927571
307200000,0.02874440139
307300000,0.02364280895
307400000,0.02287849895
307500000,0.01633055901
307600000,0.02154821981
307700000,0.02688521185
307800000,0.02413627056
307900000,0.01634094297
308000000,0.02674875406
308100000,0.03424855166
308200000,0.02469798505
308300000,0.02307947487
308400000,0.02997522685
308500000,0.01994384815
308600000,0.02613746442
308700000,0.02446283846
308800000,0.03642994429
308900000,0.04080059429
309000000,0.03196839574
309100000,0.03904651264
309200000,0.04248219975
309300000,0.0418153829
309400000,0.03259933255
309500000,0.02827002659
309600000,0.034424125
309700000,0.04254693132
309800000,0.03861896736
309900000,0.03014984579
310000000,0.03181723533
310100000,0.04497974822
310200000,0.04060161752
310300000,0.03637828303
310400000,0.0475595179
310500000,0.04910794378
310600000,0.05339940442
310700000,0.05416353729
310800000,0.0378990679
310900000,0.04222700265
311000000,0.03965995441
311100000,0.05061821045
311200000,0.05465908941
311300000,0.05054100994
311400000,0.04665441107
311500000,0.04705437647
311600000,0.04805859097
311700000,0.04503910038
311800000,0.05332875727
311900000,0.04809089427
312000000,0.06515735153
312100000,0.04892962689
312200000,0.0584786003
312300000,0.05430249717
312400000,0.05691861845
312500000,0.06305212415
312600000,0.06881679036
312700000,0.06117537617
312800000,0.06508125608
312900000,0.05936105572
313000000,0.05688317197
313100000,0.07229669161
313200000,0.06165136278
313300000,0.05524385213
313400000,0.06972161985
313500000,0.06169541847
313600000,0.07463654419
313700000,0.07329489101
313800000,0.06566628613
313900000,0.074759334
314000000,0.06177229858
314100000,0.06782353788
314200000,0.07429375432
314300000,0.06147945806
314400000,0.08013121223
314500000,0.06681314138
314600000,0.07351667237
314700000,0.07110584226
314800000,0.0759155205
314900000,0.08192463617
315000000,0.07694156267
315100000,0.06653698021
315200000,0.08001703611
315300000,0.07478706777
315400000,0.07343363537
315500000,0.08662656555
315600000,0.0707315408
315700000,0.0753642372
315800000,0.08101235986
315900000,0.07933257552
316000000,0.08475064202
316100000,0.07553103864
316200000,0.07390933088
316300000,0.08332346687
316400000,0.08355125109
316500000,0.09072392151
316600000,0.08057446702
316700000,0.08544127105
316800000,0.07464430283
316900000,0.08910562878
317000000,0.09425513288
317100000,0.08659072234
317200000,0.08905369075
317300000,0.08143158361
317400000,0.08528673953
317500000,0.08746265325
317600000,0.08450022804
317700000,0.09174492039
317800000,0.08061205803
317900000,0.09159280455
318000000,0.08407785592
318100000,0.08212873529
318200000,0.09178541716
318300000,0.09565840099
318400000,0.08645221926
318500000,0.09439184759
318600000,0.08490441293
318700000,0.09043069895
318800000,0.1001408429
318900000,0.0841739832
319000000,0.09460503275
319100000,0.08805773094
319200000,0.09988935112
319300000,0.09680375967
319400000,0.09767138106
319500000,0.09444868452
319600000,0.08359903782
319700000,0.08394252644
319800000,0.08388182697
319900000,0.09525778179
320000000,0.08437671875
320100000,0.09418775491
320200000,0.08500973552
320300000,0.09527813379
320400000,0.09697516674
320500000,0.1008897363
320600000,0.08449788744
320700000,0.08800666916
320800000,0.1021945172
320900000,0.09134293635
321000000,0.0918193451
321100000,0.09961230014
321200000,0.08601735346
321300000,0.08509672537
321400000,0.1018853107
321500000,0.08268309984
321600000,0.08520244211
321700000,0.0909993863
321800000,0.1011165229
321900000,0.08732575922
322000000,0.09220090971
322100000,0.08967878525
322200000,0.08239018192
322300000,0.08235214805
322400000,0.0905025374
322500000,0.09005356484
322600000,0.08410006124
322700000,0.0908644659
322800000,0.10041105
322900000,0.09860200576
323000000,0.08559367264
323100000,0.09825362304
323200000,0.0986253851
323300000,0.09891945622
323400000,0.07962394016
323500000,0.08184725221
323600000,0.08008139912
323700000,0.08228377942
323800000,0.08161118505
323900000,0.09222897899
324000000,0.08098765894
324100000,0.08430943609
324200000,0.09555086384
324300000,0.08619443334
324400000,0.08994680861
324500000,0.07849889933
324600000,0.07995195722
324700000,0.08340689926
324800000,0.08307139017
324900000,0.07753467292
325000000,0.09003424067
325100000,0.08238518737
325200000,0.08667998455
325300000,0.09148388585
325400000,0.0771933284
325500000,0.08326223503
325600000,0.08625802186
325700000,0.07560868636
325800000,0.08670402779
325900000,0.08143115499
326000000,0.07635574896
326100000,0.08273225815
326200000,0.07702187474
326300000,0.08307295731
326400000,0.07372884003
326500000,0.0727517172
326600000,0.07910780508
326700000,0.07006653549
326800000,0.07609462953
326900000,0.08228679809
327000000,0.06778068748
327100000,0.07303713979
327200000,0.08075998411
327300000,0.07958449808
327400000,0.08072360994
327500000,0.06208784767
327600000,0.07563944921
327700000,0.0626088292
327800000,0.06947665063
327900000,0.07312980019
328000000,0.07394333839
328100000,0.07675847221
328200000,0.06502430033
328300000,0.07234884291
328400000,0.06619417388
328500000,0.07491329098
328600000,0.07340238639
328700000,0.07318207546
328800000,0.06804783575
328900000,0.05511173613
329000000,0.06293425457
329100000,0.06108576193
329200000,0.0577958413
329300000,0.0520884763
329400000,0.06874199627
329500000,0.05879286939
329600000,0.06031281824
329700000,0.05795258543
329800000,0.05494434973
329900000,0.06071227544
330000000,0.06040454359
330100000,0.05334793339
330200000,0.06310625111
330300000,0.0478458668
330400000,0.0561001664
330500000,0.04524635983
330600000,0.05973568558
330700000,0.0419597995
330800000,0.0506999437
330900000,0.05762889662
331000000,0.04475389524
331100000,0.04641131511
331200000,0.04399547446
331300000,0.04989798313
331400000,0.04345756705
331500000,0.05305004354
331600000,0.0419528512
331700000,0.04470560729
331800000,0.04310152661
331900000,0.04687287995
332000000,0.04739718039
332100000,0.0469101784
332200000,0.03222994022
332300000,0.03632517102
332400000,0.04193257527
332500000,0.04505601609
332600000,0.03986651466
332700000,0.04184766916
332800000,0.02696895215
332900000,0.03410503628
333000000,0.02773257475
333100000,0.03779175132
333200000,0.03331537227
333300000,0.02945036257
333400000,0.03068368932
333500000,0.02460559661
333600000,0.03267528314
333700000,0.02256538446
333800000,0.0221000741
333900000,0.02971539976
334000000,0.02731289388
334100000,0.03740780253
334200000,0.03675809013
334300000,0.02852593663
334400000,0.01926583263
334500000,0.02168363494
334600000,0.02699024857
334700000,0.02727465064
334800000,0.02940655769
334900000,0.03174815225
335000000,0.02813077811
335100000,0.02517887884
335200000,0.02313275796
335300000,0.02864307977
335400000,0.01704237746
335500000,0.02667231045
335600000,0.01800978553
335700000,0.01752053173
335800000,0.02004134833
335900000,0.0202966523
336000000,0.01777735055
336100000,0.01609965301
336200000,0.02703218826
336300000,0.02355162626
336400000,0.01437953084
336500000,0.01253459227
336600000,0.02392782173
336700000,0.007915076857
336800000,0.02508057585
336900000,0.01624020106
337000000,0.008733399639
337100000,0.01392030566
337200000,0.01748074356
337300000,0.006739623096
337400000,0.006389856309
337500000,0.01237447305
337600000,0.0226485299
337700000,0.008516060958
337800000,0.006167329323
337900000,0.01139614165
338000000,0.02266486362
338100000,0.01087932899
338200000,0.0150924811
338300000,0.01425621601
338400000,0.01591365222
338500000,0.002539511489
338600000,0.009634032074
338700000,0.002847999614
338800000,0.01878158124
338900000,0.009214957186
339000000,0.01388834273
339100000,0.00467771775
339200000,0.01990519985
339300000,0.01638835777
339400000,0.0107859842
339500000,0.01412575004
339600000,0.01607443771
339700000,0.008273379754
339800000,0.01239520561
339900000,0.01410277789
340000000,0.006207618485
340100000,0.00516178284
340200000,0.004165771805
340300000,0.004348936112
340400000,0.0004121189026
340500000,0.008395504577
340600000,0.01220034561
340700000,0.01091260771
340800000,-0.0005806377063
340900000,0.004080573747
341000000,0.004435859827
341100000,0.01441594995
341200000,0.01849113953
341300000,0.007710869139
341400000,0.003974587703
341500000,-0.0009574413978
341600000,0.01419920072
341700000,0.01635114776
341800000,0.006728439518
341900000,-0.0005446233573
342000000,0.00470142547
342100000,0.009510253595
342200000,0.0007570353439
342300000,0.01149655566
342400000,0.01957357016
342500000,0.0007844416967
342600000,0.001510560779
342700000,0.0002474318957
342800000,0.008997555504
342900000,0.006850730858
343000000,0.01409588023
343100000,0.0146320082
343200000,0.00975949327
343300000,0.01218577575
343400000,0.005637699697
343500000,0.007133946018
343600000,0.01476629523
343700000,0.002039028698
343800000,0.01316431491
343900000,0.01892204285
344000000,0.01883711753
344100000,0.009958687554
344200000,0.00976039667
344300000,0.00664445396
344400000,0.00865144933
344500000,0.007996430129
344600000,0.02138602316
344700000,0.007615916169
344800000,0.02129521311
344900000,0.006890250309
345000000,0.007794716263
345100000,0.01930683514
345200000,0.02096873128
345300000,0.02107337201
345400000,0.02288589661
345500000,0.01381582197
345600000,0.02168191331
345700000,0.02200296683
345800000,0.0269681189
345900000,0.0168058611
346000000,0.02324872968
346100000,0.02114786927
346200000,0.01320186778
346300000,0.0137493597
346400000,0.01439625831
346500000,0.015772828
346600000,0.01675507087
346700000,0.02727832966
346800000,0.02066575418
346900000,0.01782382943
347000000,0.02549868047
347100000,0.02349634647
347200000,0.02245899664
347300000,0.02898537812
347400000,0.02403965571
347500000,0.02587674522
347600000,0.02109494409
347700000,0.02967501597
347800000,0.02876038201
347900000,0.03432027403
348000000,0.02009365587
348100000,0.02103468811
348200000,0.0214210687
348300000,0.02956216975
348400000,0.03619441007
348500000,0.03700141783
348600000,0.01875185626
348700000,0.03065658435
348800000,0.02660454026
348900000,0.02598445436
349000000,0.0241244399
349100000,0.02730290154
349200000,0.03306270759
349300000,0.03878340247
349400000,0.04083971536
349500000,0.02268128269
349600000,0.04066774109
349700000,0.03196747995
349800000,0.04161974815
349900000,0.0238199521
350000000,0.04251226824
350100000,0.04081622676
350200000,0.02541673006
350300000,0.03550768982
350400000,0.03194992088
350500000,0.03221429921
350600000,0.03570602273
350700000,0.02870911764
350800000,0.03044045387
350900000,0.03947327272
351000000,0.03225228142
351100000,0.04528801572
351200000,0.03191528515
351300000,0.03171767258
351400000,0.04906158902
351500000,0.03389909454
351600000,0.0310194403
351700000,0.03264233957
351800000,0.03207434842
351900000,0.04824190057
352000000,0.03356589385
352100000,0.05013155857
352200000,0.0409614052
352300000,0.03755347714
352400000,0.03912058095
352500000,0.03606343519
352600000,0.03617201195
352700000,0.04919470695
352800000,0.04195195973
352900000,0.04947131293
353000000,0.05022522439
353100000,0.0509511588
353200000,0.03642222646
353300000,0.03753122646
353400000,0.05174328011
353500000,0.04895407413
353600000,0.05290421326
353700000,0.0505581286
353800000,0.04526820344
353900000,0.05064416465
354000000,0.04937341956
354100000,0.04823846482
354200000,0.04476259789
354300000,0.04879928619
354400000,0.04896593652
354500000,0.04297724281
354600000,0.04330363753
354700000,0.04557062396
354800000,0.04132162133
354900000,0.05953879085
355000000,0.05822611607
355100000,0.05647159022
355200000,0.04881919723
355300000,0.04551320046
355400000,0.05703619523
355500000,0.06139674195
355600000,0.05261355534
355700000,0.04587995934
355800000,0.04904591271
355900000,0.0464030887
356000000,0.0620964658
356100000,0.06087124858
356200000,0.04881592692
356300000,0.05237720699
356400000,0.05781500413
356500000,0.06078873226
356600000,0.06164805
356700000,0.05146684858
356800000,0.05580828926
356900000,0.05497022135
357000000,0.05881433248
357100000,0.0611888491
357200000,0.05269017331
357300000,0.05603270162
357400000,0.06408516593
357500000,0.06532986925
357600000,0.06558998406
357700000,0.05406976678
357800000,0.06620499225
357900000,0.06508129909
358000000,0.0662087493
358100000,0.04818370136
358200000,0.06174974793
358300000,0.06065260235
358400000,0.04870556259
358500000,0.05652148313
358600000,0.0525767465
358700000,0.05861599837
358800000,0.06253864672
358900000,0.06138803174
359000000,0.06209435941
359100000,0.05942792892
359200000,0.06461959318
359300000,0.05685776237
359400000,0.05894867512
359500000,0.06426736387
359600000,0.05296770725
359700000,0.05785050251
359800000,0.06092800951
359900000,0.06643886001
360000000,0.05589517254
360100000,0.0691367145
360200000,0.05433249834
360300000,0.06750197923
360400000,0.06698841799
360500000,0.06976882767
360600000,0.05506928843
360700000,0.06789353727
360800000,0.0667171153
360900000,0.05834106141
361000000,0.05529104705
361100000,0.06697448782
361200000,0.05439707556
361300000,0.05455525664
361400000,0.0690910921
361500000,0.0561119637
361600000,0.06856631921
361700000,0.05645852754
361800000,0.06972159816
361900000,0.06765506584
362000000,0.06248820441
362100000,0.06670454128
362200000,0.05836196777
362300000,0.05337884699
362400000,0.05410377488
362500000,0.06343465238
362600000,0.06930502475
362700000,0.05533679506
362800000,0.05575507081
362900000,0.05963664173
363000000,0.07302886164
363100000,0.06688827834
363200000,0.06093831789
363300000,0.05795674972
363400000,0.0681331194
363500000,0.0627710287
363600000,0.0607597993
363700000,0.07140827382
363800000,0.07023559917
363900000,0.06261424954
364000000,0.06214579704
364100000,0.06217230128
364200000,0.0611846804
364300000,0.07368132433
364400000,0.05726899814
364500000,0.068205211
364600000,0.07243617516
364700000,0.06984771515
364800000,0.06920227522
364900000,0.05801781267
365000000,0.06941245189
365100000,0.0557244123
365200000,0.06196389894
365300000,0.06047820233
365400000,0.07458270175
365500000,0.05829575707
365600000,0.06110834224
365700000,0.07533109348
365800000,0.07254735814
365900000,0.06457226523
366000000,0.06063135183
366100000,0.06662143133
366200000,0.06048467663
366300000,0.07392300289
